,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,ApplicantIncome_log,LoanAmount_log,Loan_Amount_Term_log
891,LP002550,Female,No,0,Graduate,No,5769.0,0.0,110.0,180.0,1.0,Semiurban,Y,8.660427359502146,4.709530201312334,5.198497031265826
892,LP002551,Male,Yes,3,Not Graduate,No,3634.0,910.0,176.0,360.0,0.0,Semiurban,Y,8.19836438996762,5.176149732573829,5.8888779583328805
893,LP002553,Male,No,0,Graduate,No,29167.0,0.0,185.0,360.0,1.0,Semiurban,Y,10.280827496918445,5.225746673713202,5.8888779583328805
894,LP002554,Male,No,0,Graduate,No,2166.0,2057.0,122.0,360.0,1.0,Semiurban,Y,7.681099001536359,4.812184355372417,5.8888779583328805
895,LP002561,Male,Yes,0,Graduate,No,5000.0,0.0,126.0,360.0,1.0,Rural,Y,8.517393171418904,4.844187086458591,5.8888779583328805
896,LP002566,Female,No,0,Graduate,No,5530.0,0.0,135.0,360.0,0.9191157758102391,Urban,Y,8.618123909994678,4.912654885736052,5.8888779583328805
897,LP002568,Male,No,0,Not Graduate,No,9000.0,0.0,122.0,360.0,1.0,Rural,Y,9.105090961257085,4.812184355372417,5.8888779583328805
898,LP002570,Female,Yes,2,Graduate,No,10000.0,11666.0,460.0,360.0,1.0,Urban,Y,9.210440366976517,6.133398042996649,5.8888779583328805
899,LP002572,Male,Yes,1,Graduate,No,8750.0,0.0,297.0,360.0,1.0,Urban,Y,9.076923258535832,5.697093486505405,5.8888779583328805
900,LP002581,Male,Yes,0,Not Graduate,No,2157.0,2730.0,140.0,360.0,0.8683747781722426,Rural,Y,7.67693714581808,4.948759890378168,5.8888779583328805
901,LP002584,Male,No,0,Graduate,No,1972.0,4347.0,106.0,360.0,1.0,Rural,Y,7.587310506022615,4.672828834461906,5.8888779583328805
902,LP002592,Male,No,0,Graduate,No,4983.0,0.0,141.0,360.0,1.0,Urban,Y,8.51398806046729,4.955827057601261,5.8888779583328805
903,LP002593,Male,Yes,1,Graduate,No,8333.0,4000.0,154.01656225258557,360.0,1.0,Urban,Y,9.0280988119824,4.923996409240105,5.8888779583328805
904,LP002599,Male,Yes,0,Graduate,No,3667.0,2000.0,170.0,360.0,1.0,Semiurban,Y,8.207401833376355,5.14166355650266,5.8888779583328805
905,LP002604,Male,Yes,2,Graduate,No,3166.0,2833.0,145.0,360.0,1.0,Urban,Y,8.06054004653864,4.983606621708336,5.8888779583328805
906,LP002605,Male,No,0,Not Graduate,No,3271.0,0.0,90.0,360.0,1.0,Rural,Y,8.093156697722637,4.51085950651685,5.8888779583328805
907,LP002609,Female,Yes,0,Graduate,No,2241.0,2000.0,88.0,360.0,0.0,Urban,Y,7.715123603632105,4.48863636973214,5.8888779583328805
908,LP002610,Male,Yes,1,Not Graduate,No,1792.0,2565.0,128.0,360.0,1.0,Urban,Y,7.491645473605133,4.859812404361672,5.8888779583328805
909,LP002612,Female,Yes,0,Graduate,No,2666.0,0.0,84.0,480.0,1.0,Semiurban,Y,7.888709524182015,4.442651256490317,6.175867270105761
910,LP002614,Male,No,0,Graduate,No,6478.0,0.0,108.0,360.0,1.0,Semiurban,Y,8.776321456449958,4.6913478822291435,5.8888779583328805
911,LP002630,Male,No,0,Not Graduate,No,3808.0,0.0,83.0,360.0,1.0,Rural,Y,8.245121966478605,4.430816798843313,5.8888779583328805
912,LP002635,Female,Yes,2,Not Graduate,No,3729.0,0.0,117.0,360.0,1.0,Semiurban,Y,8.224163512637862,4.770684624465665,5.8888779583328805
913,LP002639,Male,Yes,2,Graduate,No,4120.0,0.0,128.0,360.0,1.0,Rural,Y,8.323851131338817,4.859812404361672,5.8888779583328805
914,LP002644,Male,Yes,1,Graduate,Yes,7500.0,0.0,75.0,360.0,1.0,Urban,Y,8.922791623969637,4.330733340286331,5.8888779583328805
915,LP002651,Male,Yes,1,Graduate,No,6300.0,0.0,125.0,360.0,0.0,Urban,Y,8.748463629942055,4.836281906951478,5.8888779583328805
916,LP002654,Female,No,0,Graduate,Yes,14987.0,0.0,177.0,360.0,1.0,Rural,Y,9.615005159913578,5.181783550292085,5.8888779583328805
917,LP002657,Male,Yes,1,Not Graduate,Yes,570.0,2125.0,68.0,360.0,1.0,Rural,Y,6.3473892096560105,4.23410650459726,5.8888779583328805
918,LP002711,Male,Yes,0,Graduate,No,2600.0,700.0,96.0,360.0,1.0,Semiurban,Y,7.8636512654486515,4.574710978503383,5.8888779583328805
919,LP002712,Male,No,2,Not Graduate,No,2733.0,1083.0,180.0,360.0,0.8164208117209156,Semiurban,Y,7.913521017283895,5.198497031265826,5.8888779583328805
920,LP002721,Male,Yes,2,Graduate,Yes,7500.0,0.0,183.0,360.0,1.0,Rural,Y,8.922791623969637,5.214935757608986,5.8888779583328805
921,LP002735,Male,Yes,2,Not Graduate,No,3859.0,0.0,121.0,360.0,1.0,Rural,Y,8.258422462458876,4.804021044733257,5.8888779583328805
922,LP002744,Male,Yes,1,Graduate,No,6825.0,0.0,162.0,360.0,1.0,Rural,Y,8.828494129466652,5.093750200806762,5.8888779583328805
923,LP002745,Male,Yes,0,Graduate,No,3708.0,4700.0,132.0,360.0,1.0,Semiurban,Y,8.21851757748959,4.890349128221754,5.8888779583328805
924,LP002746,Male,No,0,Graduate,No,5314.0,0.0,147.0,360.0,1.0,Urban,Y,8.57828829077605,4.997212273764115,5.8888779583328805
925,LP002747,Female,No,3,Graduate,No,2366.0,5272.0,153.0,360.0,0.0,Rural,Y,7.769378609513984,5.0369526024136295,5.8888779583328805
926,LP002754,Male,No,0,Graduate,No,2066.0,2108.0,104.0,84.0,1.0,Urban,Y,7.633853559681768,4.653960350157523,4.442651256490317
927,LP002759,Male,Yes,2,Graduate,No,5000.0,0.0,149.0,360.0,1.0,Rural,Y,8.517393171418904,5.0106352940962555,5.8888779583328805
928,LP002760,Female,No,0,Graduate,No,3767.0,0.0,134.0,300.0,1.0,Urban,Y,8.234299635696253,4.90527477843843,5.707110264748875
929,LP002766,Female,Yes,0,Graduate,No,7859.0,879.0,165.0,180.0,1.0,Semiurban,Y,8.969541885423252,5.111987788356544,5.198497031265826
930,LP002769,Female,Yes,0,Graduate,No,4283.0,0.0,120.0,360.0,1.0,Rural,Y,8.36264243156764,4.795790545596741,5.8888779583328805
931,LP002774,Male,Yes,0,Not Graduate,No,1700.0,2900.0,67.0,360.0,0.0,Urban,Y,7.438971592395862,4.219507705176107,5.8888779583328805
932,LP002775,Male,No,0,Not Graduate,No,4768.0,0.0,125.0,360.0,1.0,Rural,Y,8.469891918298224,4.836281906951478,5.8888779583328805
933,LP002781,Male,No,0,Graduate,No,3083.0,2738.0,120.0,360.0,1.0,Urban,Y,8.03398273468322,4.795790545596741,5.8888779583328805
934,LP002782,Male,Yes,1,Graduate,No,2667.0,1542.0,148.0,360.0,1.0,Rural,Y,7.889084407035514,5.003946305945459,5.8888779583328805
935,LP002786,Female,Yes,0,Not Graduate,No,1647.0,1762.0,181.0,360.0,1.0,Urban,Y,7.4073177104694174,5.204006687076795,5.8888779583328805
936,LP002790,Male,Yes,3,Graduate,No,3400.0,0.0,80.0,120.0,1.0,Urban,Y,8.131824785007195,4.394449154672439,4.795790545596741
937,LP002791,Male,No,1,Graduate,No,16000.0,5000.0,40.0,360.0,1.0,Semiurban,Y,9.680406499268875,3.713572066704308,5.8888779583328805
938,LP002793,Male,Yes,0,Graduate,No,5333.0,0.0,90.0,360.0,1.0,Rural,Y,8.58185670474196,4.51085950651685,5.8888779583328805
939,LP002802,Male,No,0,Graduate,No,2875.0,2416.0,95.0,6.0,0.0,Semiurban,Y,7.964155718840937,4.564348191467836,1.9459101490553132
940,LP002803,Male,Yes,1,Not Graduate,No,2600.0,618.0,122.0,360.0,1.0,Semiurban,Y,7.8636512654486515,4.812184355372417,5.8888779583328805
941,LP002805,Male,Yes,2,Graduate,No,5041.0,700.0,150.0,360.0,1.0,Urban,Y,8.525558107747866,5.017279836814924,5.8888779583328805
942,LP002806,Male,Yes,3,Graduate,Yes,6958.0,1411.0,150.0,360.0,1.0,Rural,Y,8.84779106484485,5.017279836814924,5.8888779583328805
943,LP002816,Male,Yes,1,Graduate,No,3500.0,1658.0,104.0,360.0,0.9028293677720521,Semiurban,Y,8.160803920954665,4.653960350157523,5.8888779583328805
944,LP002823,Male,Yes,0,Graduate,No,5509.0,0.0,143.0,360.0,1.0,Rural,Y,8.61431990214696,4.969813299576001,5.8888779583328805
945,LP002825,Male,Yes,3,Graduate,No,9699.0,0.0,300.0,360.0,1.0,Urban,Y,9.179881164491475,5.707110264748875,5.8888779583328805
946,LP002826,Female,Yes,1,Not Graduate,No,3621.0,2717.0,171.0,360.0,1.0,Urban,Y,8.19478163844336,5.147494476813453,5.8888779583328805
947,LP002843,Female,Yes,0,Graduate,No,4709.0,0.0,113.0,360.0,1.0,Semiurban,Y,8.457443187010464,4.736198448394496,5.8888779583328805
948,LP002849,Male,Yes,0,Graduate,No,1516.0,1951.0,35.0,360.0,1.0,Semiurban,Y,7.324489979348532,3.58351893845611,5.8888779583328805
949,LP002850,Male,No,2,Graduate,No,2400.0,0.0,46.0,360.0,1.0,Urban,Y,7.783640596221253,3.8501476017100584,5.8888779583328805
950,LP002853,Female,No,0,Not Graduate,No,3015.0,2000.0,145.0,360.0,0.8650266232779231,Urban,Y,8.011686729127847,4.983606621708336,5.8888779583328805
951,LP002856,Male,Yes,0,Graduate,No,2292.0,1558.0,119.0,360.0,1.0,Urban,Y,7.737616282857904,4.787491742782046,5.8888779583328805
952,LP002857,Male,Yes,1,Graduate,Yes,2360.0,3355.0,87.0,240.0,1.0,Rural,Y,7.766840537085513,4.477336814478207,5.484796933490655
953,LP002858,Female,No,0,Graduate,No,4333.0,2333.0,162.0,360.0,0.0,Rural,Y,8.374246182096304,5.093750200806762,5.8888779583328805
954,LP002860,Male,Yes,0,Graduate,Yes,2623.0,4831.0,122.0,180.0,1.0,Semiurban,Y,7.8724551500639794,4.812184355372417,5.198497031265826
955,LP002867,Male,No,0,Graduate,Yes,3972.0,4275.0,187.0,360.0,1.0,Rural,Y,8.287276755814599,5.236441962829949,5.8888779583328805
956,LP002869,Male,Yes,3,Not Graduate,No,3522.0,0.0,81.0,180.0,1.0,Rural,Y,8.167068178341237,4.406719247264253,5.198497031265826
957,LP002870,Male,Yes,1,Graduate,No,4700.0,0.0,80.0,360.0,1.0,Urban,Y,8.45553053102413,4.394449154672439,5.8888779583328805
958,LP002876,Male,No,0,Graduate,No,6858.0,0.0,176.0,360.0,1.0,Rural,Y,8.83331693749932,5.176149732573829,5.8888779583328805
959,LP002878,Male,Yes,3,Graduate,No,8334.0,0.0,260.0,360.0,1.0,Urban,Y,9.028218795184895,5.564520407322694,5.8888779583328805
960,LP002879,Male,Yes,0,Graduate,No,3391.0,1966.0,133.0,360.0,0.0,Rural,Y,8.129174996911793,4.897839799950911,5.8888779583328805
961,LP002885,Male,No,0,Not Graduate,No,2868.0,0.0,70.0,360.0,1.0,Urban,Y,7.9617188159813645,4.2626798770413155,5.8888779583328805
962,LP002890,Male,Yes,2,Not Graduate,No,3418.0,1380.0,135.0,360.0,1.0,Urban,Y,8.137103389639302,4.912654885736052,5.8888779583328805
963,LP002891,Male,Yes,0,Graduate,Yes,2500.0,296.0,137.0,300.0,1.0,Rural,Y,7.824445930877619,4.927253685157205,5.707110264748875
964,LP002899,Male,Yes,2,Graduate,No,8667.0,0.0,254.0,360.0,1.0,Rural,Y,9.067393362656249,5.541263545158426,5.8888779583328805
965,LP002901,Male,No,0,Graduate,No,2283.0,15000.0,106.0,360.0,0.8744970477497991,Rural,Y,7.7336835707759,4.672828834461906,5.8888779583328805
966,LP002907,Male,Yes,0,Graduate,No,5817.0,910.0,109.0,360.0,1.0,Urban,Y,8.668711839055147,4.700480365792417,5.8888779583328805
967,LP002920,Male,Yes,0,Graduate,No,5119.0,3769.0,120.0,360.0,1.0,Rural,Y,8.540909718033554,4.795790545596741,5.8888779583328805
968,LP002921,Male,Yes,3,Not Graduate,No,5316.0,187.0,158.0,180.0,0.0,Semiurban,Y,8.57866451350434,5.0689042022202315,5.198497031265826
969,LP002932,Male,Yes,3,Graduate,No,7603.0,1213.0,197.0,360.0,1.0,Urban,Y,8.93642970360832,5.288267030694535,5.8888779583328805
970,LP002935,Male,Yes,1,Graduate,No,3791.0,1936.0,85.0,360.0,1.0,Urban,Y,8.240648863374913,4.454347296253507,5.8888779583328805
971,LP002952,Male,No,0,Graduate,No,2500.0,0.0,60.0,360.0,1.0,Urban,Y,7.824445930877619,4.110873864173311,5.8888779583328805
972,LP002954,Male,Yes,2,Not Graduate,No,3132.0,0.0,76.0,360.0,0.8564070478749602,Rural,Y,8.049746290952191,4.343805421853684,5.8888779583328805
973,LP002962,Male,No,0,Graduate,No,4000.0,2667.0,152.0,360.0,1.0,Semiurban,Y,8.294299608857235,5.030437921392435,5.8888779583328805
974,LP002965,Female,Yes,0,Graduate,No,8550.0,4255.0,96.0,360.0,0.9576112073270657,Urban,Y,9.053803514155955,4.574710978503383,5.8888779583328805
975,LP002969,Male,Yes,1,Graduate,No,2269.0,2167.0,99.0,360.0,1.0,Semiurban,Y,7.727535110475448,4.605170185988092,5.8888779583328805
976,LP002971,Male,Yes,3,Not Graduate,Yes,4009.0,1777.0,113.0,360.0,1.0,Urban,Y,8.296546520300614,4.736198448394496,5.8888779583328805
977,LP002975,Male,Yes,0,Graduate,No,4158.0,709.0,115.0,360.0,1.0,Urban,Y,8.33302993974291,4.7535901911063645,5.8888779583328805
978,LP002980,Male,No,0,Graduate,No,3250.0,1993.0,126.0,360.0,0.8955849202784184,Semiurban,Y,8.086717920303906,4.844187086458591,5.8888779583328805
979,LP002986,Male,Yes,0,Graduate,No,5000.0,2393.0,158.0,360.0,1.0,Rural,Y,8.517393171418904,5.0689042022202315,5.8888779583328805
980,LP002989,Male,No,0,Graduate,Yes,9200.0,0.0,98.0,180.0,1.0,Rural,Y,9.127067452782361,4.59511985013459,5.198497031265826
